Label,Text
false,"A segurança pública é ineficiente"
false,"Os serviços digitais são lentos"
false,"O comércio local é fraco"
false,"A iluminação pública é falha"
false,"Os hospitais estão cheios"
false,"Os bairros estão mal planejados"
false,"A cidade é perigosa"
false,"Os motoristas não respeitam regras"
false,"O transporte coletivo é ruim"
false,"Os serviços públicos são lentos"
false,"A coleta seletiva é ineficiente"
false,"A segurança é insuficiente"
false,"Os parques são sujos"
false,"A cidade é barulhenta e poluída"
false,"A iluminação pública é deficiente"
false,"Os motoristas são agressivos"
false,"Os impostos são altos"
false,"Os hospitais estão sem estrutura"
false,"O comércio é caro e limitado"
false,"Os bairros são inseguros"
false,"A cidade é desorganizada"
false,"Os serviços digitais são falhos"
false,"Os motoristas são descuidados"
false,"A segurança pública é fraca"
false,"Os parques estão abandonados"
false,"A coleta de lixo é irregular"
false,"A iluminação pública é ruim"
false,"A cidade é perigosa"
false,"Os hospitais públicos são lentos"
false,"O transporte é caro"
false,"Os bairros são perigosos"
false,"A segurança é precária"
false,"Os serviços públicos são ineficazes"
false,"O comércio local é fraco"
false,"Os motoristas são imprudentes"
false,"A coleta seletiva não funciona"
false,"A cidade é suja"
false,"Os impostos são altos"
false,"A iluminação pública é deficiente"
false,"Os parques estão pichados"
false,"A segurança pública é ineficiente"
false,"Os serviços digitais são lentos"
false,"A cidade é barulhenta e suja"
false,"Os bairros estão abandonados"
false,"O transporte público é ruim"
false,"Os motoristas não respeitam pedestres"
false,"Os hospitais estão cheios"
false,"A segurança é fraca"
false,"A coleta de lixo é irregular"
false,"O comércio é caro"
false,"Os parques estão sujos"
false,"A iluminação pública é falha"
false,"A cidade é perigosa e desorganizada"
false,"Os motoristas são agressivos"
false,"Os serviços públicos são lentos"
false,"A coleta seletiva é ineficiente"
false,"Os impostos são altos"
false,"A segurança pública é precária"
false,"Os bairros são inseguros"
false,"O transporte é caro e lento"
false,"Os hospitais estão sem estrutura"
false,"A cidade é desorganizada"
false,"Os motoristas não respeitam regras"
false,"O comércio local é fraco"
false,"A coleta de lixo é atrasada"
false,"Os parques estão abandonados"
false,"A segurança é insuficiente"
false,"A iluminação pública é ruim"
false,"A cidade é barulhenta"
false,"Os serviços digitais são falhos"
false,"Os motoristas são imprudentes"
false,"Os hospitais públicos são lentos"
false,"A coleta seletiva não existe"
false,"O transporte é caro"
false,"Os bairros são perigosos"
false,"A segurança pública é ineficiente"
false,"A iluminação pública é deficiente"
false,"A cidade é suja"
false,"Os impostos são altos"
false,"O comércio é caro"
false,"Os serviços públicos são lentos"
false,"A segurança é falha"
false,"Os parques estão sujos"
false,"Os motoristas são agressivos"
false,"A coleta de lixo é irregular"
false,"A cidade é desorganizada"
